t_sec,x,y,z,qw,qx,qy,qz
1789660419.782221079,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000
1789660419.815614939,-0.000097980,-0.000119974,0.000046531,1.000000000,-0.000081862,0.000052955,-0.000004248
1789660419.848995209,-0.000067522,-0.000088556,0.000047776,1.000000000,-0.000062062,0.000036217,0.000001953
1789660419.882360220,-0.000098179,-0.000100891,0.000041398,1.000000000,-0.000080294,0.000053848,-0.000008951
1789660419.915710211,-0.000079227,-0.000163295,0.000042890,1.000000000,-0.000114071,0.000043732,0.000002012
1789660419.949044228,-0.000085941,-0.000153898,0.000038575,1.000000000,-0.000109064,0.000046798,0.000004043
1789660419.982364416,-0.000061027,-0.000105882,0.000046138,1.000000000,-0.000082107,0.000035050,-0.000004112
1789660420.015669584,-0.000069179,-0.000115120,0.000046060,1.000000000,-0.000079377,0.000040073,0.000004647
1789660420.048959017,-0.000060635,-0.000127964,0.000044402,1.000000000,-0.000092433,0.000033342,0.000001793
1789660420.082234383,-0.000065899,-0.000072923,0.000032060,1.000000000,-0.000056569,0.000035847,-0.000008101
1789660420.115494967,-0.000072613,-0.000073345,0.000047263,1.000000000,-0.000056494,0.000042166,0.000003562
1789660420.148740530,-0.000075261,-0.000142619,0.000042790,1.000000000,-0.000103861,0.000043527,0.000003156
1789660420.181969881,-0.000056327,-0.000034700,0.000027254,1.000000000,-0.000038371,0.000031219,-0.000010960
1789660420.215185642,-0.000064809,-0.000096532,0.000049749,1.000000000,-0.000073041,0.000036847,-0.000005763
1789660420.248386145,-0.000078568,-0.000108694,0.000022616,1.000000000,-0.000082099,0.000041514,0.000005405
1789660420.281572104,-0.000067845,-0.000134399,0.000056457,1.000000000,-0.000097932,0.000041997,0.000008181
1789660420.314741850,-0.000058320,-0.000068669,0.000041641,1.000000000,-0.000051079,0.000034512,-0.000003662
1789660420.347897768,-0.000086618,-0.000137082,0.000039196,1.000000000,-0.000102289,0.000050457,-0.000004708
1789660420.381038904,-0.000051688,-0.000114186,0.000038442,1.000000000,-0.000084656,0.000029381,0.000004618
1789660420.414163828,-0.000064264,-0.000100054,0.000065120,1.000000000,-0.000081924,0.000035952,-0.000011251
1789660420.447274923,-0.000091887,0.000030590,0.000012618,1.000000000,0.000001183,0.000050934,-0.000022937
1789660420.480370760,-0.000060700,0.000008399,0.000019134,1.000000000,-0.000010221,0.000033917,-0.000010389
1789660420.513452053,-0.000082899,-0.000138038,0.000047731,1.000000000,-0.000103521,0.000045991,-0.000002670
1789660420.546517372,-0.000076049,-0.000067867,0.000049677,1.000000000,-0.000059552,0.000047159,-0.000011239
1789660420.579568624,-0.000055323,-0.000109260,0.000040113,1.000000000,-0.000087560,0.000034315,-0.000000283
1789660420.612605095,-0.000057096,-0.000036642,0.000031438,1.000000000,-0.000037017,0.000032638,-0.000007112
1789660420.645626545,-0.000097463,-0.000114605,0.000040826,1.000000000,-0.000090592,0.000056833,-0.000007574
1789660420.678633690,-0.000094223,-0.000105197,0.000047892,1.000000000,-0.000085232,0.000057063,-0.000008192
1789660420.712000370,-0.000088986,-0.000160345,0.000052816,1.000000000,-0.000131385,0.000058272,-0.000015444
1789660420.745363712,-0.000078126,-0.000081129,0.000025798,1.000000000,-0.000066948,0.000046579,0.000002355
1789660420.778722525,-0.000065842,-0.000064115,0.000030307,1.000000000,-0.000056920,0.000037336,-0.000003580
1789660420.812078714,-0.000072749,-0.000087996,0.000043844,1.000000000,-0.000076184,0.000043704,-0.000012404
1789660420.845430851,-0.000071490,-0.000121193,0.000037208,1.000000000,-0.000095631,0.000043634,0.000000547
1789660420.878780127,-0.000064275,-0.000139470,0.000032518,1.000000000,-0.000108123,0.000034653,-0.000002007
1789660420.912124157,-0.000066007,-0.000100611,0.000054191,1.000000000,-0.000084818,0.000042001,-0.000011801
1789660420.945466042,-0.000109158,-0.000166940,0.000051396,1.000000000,-0.000127517,0.000066879,-0.000005231
1789660420.978804111,-0.000067147,-0.000061992,0.000038941,1.000000000,-0.000055055,0.000037247,-0.000003899
1789660421.012137890,-0.000059303,-0.000131620,0.000039209,1.000000000,-0.000101912,0.000038005,0.000002659
1789660421.045469046,-0.000077081,-0.000133503,0.000041804,1.000000000,-0.000101021,0.000049024,0.000007829
1789660421.078796387,-0.000078529,-0.000070543,0.000027697,1.000000000,-0.000062427,0.000046308,-0.000004486
1789660421.112120390,-0.000063913,-0.000007958,0.000023909,1.000000000,-0.000018116,0.000035859,-0.000014041
1789660421.145439625,-0.000080125,-0.000131848,0.000034954,1.000000000,-0.000105443,0.000047714,-0.000006600
1789660421.178756237,-0.000067747,-0.000022822,0.000035107,1.000000000,-0.000024829,0.000040701,-0.000006363
1789660421.212069511,-0.000076764,-0.000124444,0.000043302,1.000000000,-0.000098531,0.000047140,-0.000004051
1789660421.245379210,-0.000046633,-0.000038704,0.000009254,1.000000000,-0.000039158,0.000024031,-0.000008780
1789660421.278684139,-0.000072014,-0.000104469,0.000045457,1.000000000,-0.000084427,0.000047802,-0.000005852
1789660421.311986685,-0.000049958,-0.000067364,0.000033771,1.000000000,-0.000055867,0.000027863,-0.000004313
1789660421.345285416,-0.000054817,-0.000053056,0.000033247,1.000000000,-0.000045894,0.000034329,-0.000001099
1789660421.378579855,-0.000065919,-0.000079385,0.000024919,1.000000000,-0.000067978,0.000038324,-0.000006371
1789660421.411871672,-0.000078918,0.000009457,0.000032265,1.000000000,-0.000004173,0.000048512,-0.000019252
1789660421.445159674,-0.000067735,-0.000013016,0.000017425,1.000000000,-0.000025262,0.000036973,-0.000014821
1789660421.478444338,-0.000083150,-0.000137312,0.000043948,1.000000000,-0.000107888,0.000049857,-0.000003675
1789660421.511724472,-0.000088332,-0.000107910,0.000041585,1.000000000,-0.000084533,0.000054827,-0.000008943
1789660421.545001745,-0.000092284,-0.000155462,0.000046349,1.000000000,-0.000119963,0.000056474,-0.000001028
1789660421.578275681,-0.000053158,-0.000102856,0.000020482,1.000000000,-0.000078673,0.000029442,0.000001290
1789660421.611545801,-0.000053632,-0.000096506,0.000037828,1.000000000,-0.000078256,0.000032243,-0.000002196
1789660421.644811630,-0.000067080,-0.000010613,0.000009836,1.000000000,-0.000021490,0.000034780,-0.000010836
1789660421.678075314,-0.000084585,-0.000105326,0.000045771,1.000000000,-0.000089622,0.000054277,-0.000014686
1789660421.711332560,-0.000057004,-0.000113400,0.000031407,1.000000000,-0.000088159,0.000031842,0.000005761
1789660421.744584084,-0.000099692,-0.000129444,0.000043422,1.000000000,-0.000105323,0.000061250,-0.000016150
1789660421.777832031,-0.000084971,-0.000111797,0.000041512,1.000000000,-0.000088598,0.000048952,-0.000007035
1789660421.811074972,-0.000069684,-0.000071694,0.000038467,1.000000000,-0.000065374,0.000045384,-0.000010510
1789660421.844313383,-0.000044053,-0.000044955,0.000033499,1.000000000,-0.000044958,0.000025929,-0.000010978
1789660421.877546072,-0.000093480,-0.000136559,0.000045272,1.000000000,-0.000108388,0.000057533,-0.000008526
1789660421.910775423,-0.000089908,-0.000119117,0.000046184,1.000000000,-0.000095756,0.000053769,-0.000015608
1789660421.943999529,-0.000056924,-0.000032016,0.000024970,1.000000000,-0.000040036,0.000032167,-0.000004518
1789660421.977218151,-0.000103035,-0.000143256,0.000044812,1.000000000,-0.000116394,0.000064176,-0.000007361
1789660422.010433197,-0.000069490,-0.000105685,0.000041737,1.000000000,-0.000085122,0.000043630,-0.000005372
1789660422.043643236,-0.000057679,-0.000072621,0.000037007,1.000000000,-0.000058621,0.000030793,0.000000196
1789660422.076848984,-0.000078954,-0.000105296,0.000044015,1.000000000,-0.000086262,0.000049015,-0.000005860
1789660422.110048771,-0.000067692,-0.000075082,0.000033900,1.000000000,-0.000063255,0.000039791,-0.000008234
1789660422.143244982,-0.000075931,-0.000066232,0.000030569,1.000000000,-0.000060590,0.000048211,-0.000006830
1789660422.176436186,-0.000045604,-0.000038512,0.000034311,1.000000000,-0.000036671,0.000027612,-0.000003029
1789660422.209623098,-0.000063451,-0.000115100,0.000041092,1.000000000,-0.000092183,0.000037232,-0.000003962
1789660422.242804050,-0.000070642,-0.000072309,0.000048652,1.000000000,-0.000059176,0.000044155,-0.000003808
1789660422.275981188,-0.000079256,0.000013864,0.000030751,1.000000000,-0.000004584,0.000048419,-0.000014055
1789660422.309153795,-0.000056180,-0.000079287,0.000032681,1.000000000,-0.000066752,0.000034614,-0.000009052
1789660422.342320919,-0.000058282,-0.000072049,0.000037266,1.000000000,-0.000059863,0.000037147,-0.000006141
1789660422.375483990,-0.000069790,-0.000130589,0.000045390,1.000000000,-0.000104069,0.000042350,0.000004635
1789660422.408642292,-0.000039582,-0.000043771,0.000032070,1.000000000,-0.000037221,0.000026154,0.000000719
1789660422.441796064,-0.000072346,-0.000116529,0.000037763,1.000000000,-0.000092784,0.000043477,-0.000004787
1789660422.474944353,-0.000082628,-0.000090563,0.000031521,1.000000000,-0.000081539,0.000051258,-0.000012501
1789660422.508088589,-0.000089252,-0.000106445,0.000048981,1.000000000,-0.000090186,0.000056348,-0.000012924
1789660422.541228294,-0.000077130,-0.000090308,0.000053353,1.000000000,-0.000074352,0.000046003,-0.000004362
1789660422.574363232,-0.000067256,-0.000079743,0.000039850,1.000000000,-0.000069683,0.000041072,-0.000009468
1789660422.607492685,-0.000085672,-0.000076712,0.000048178,1.000000000,-0.000066145,0.000052432,-0.000015899
1789660422.640618086,-0.000073809,-0.000086435,0.000051157,1.000000000,-0.000072059,0.000043902,-0.000009071
1789660422.673739910,-0.000089623,-0.000024794,0.000024787,1.000000000,-0.000033911,0.000056456,-0.000011458
1789660422.707074165,-0.000071480,-0.000143290,0.000035273,1.000000000,-0.000109111,0.000038955,0.000001531
1789660422.740409374,-0.000058999,-0.000076466,0.000029707,1.000000000,-0.000067093,0.000034287,-0.000005388
1789660422.773744345,-0.000065512,0.000004131,0.000020501,1.000000000,-0.000011386,0.000037544,-0.000014209
1789660422.807079315,-0.000051164,-0.000064032,0.000036403,1.000000000,-0.000054865,0.000029264,-0.000005113
1789660422.840413094,-0.000046160,-0.000037679,0.000020718,1.000000000,-0.000039712,0.000029135,-0.000003250
1789660422.873748064,-0.000057869,-0.000014409,0.000034054,1.000000000,-0.000021664,0.000036844,-0.000014281
