t_sec,x,y,z,qx,qy,qz,qw
0.000000,0.025224146610996638,0.06495716372316933,0.014188077677306005,0.9998321572239097,0.01734258295296995,-0.0027786333277334033,0.005212618759580717
0.066449,0.09916633411020714,0.05461708908217802,-0.0005315785350153814,0.9998207188993344,0.018574682188371498,-0.001217708705587883,0.0034682022327731455
0.099667,0.15008986288852832,0.07253348477838878,-0.003652269920438175,0.9998136138230992,0.019067392813637864,-1.3815411297268612e-05,0.003028523471824616
0.132879,0.12721765312628588,0.11977041224829675,0.01560591726616611,0.9998110352958557,0.01930409603364627,-0.0013629434710712447,0.0018406417488939374
0.763056,0.24889027796559804,0.09905583547104332,-0.013567642713308934,0.9996481241087278,0.02635496790933672,0.0019266117179176053,0.0023090690088307725
0.796179,0.4233039838600512,0.17863950987136537,-0.011779135375165749,0.9995971178548547,0.026823382430574125,0.0091758806448163,-0.0013825142469017992
1.129538,0.1855097446328196,0.056245907068287526,-0.015096433223325264,0.9993581349906235,0.035528900705596236,-0.0019276837711745024,0.0041592400739871044
1.196209,0.3808087233651418,0.17046167566845757,-0.010408615313974804,0.999319924541774,0.03653193395380338,0.0049589062536481935,0.0007179583454200649
1.262882,0.2511260313235466,0.09064359046495911,-0.012389267766759644,0.9992045501205667,0.03969364184640706,-0.001036138432577763,0.003688933785483478
1.296218,0.21433265009832278,0.07842613913599641,-0.012074214228975396,0.9991210058240705,0.04152267655629764,-0.0035894300591829496,0.004494334717070734
1.462897,0.24676890888106928,0.09397857880438279,-0.010111210085061752,0.9988673449193922,0.04701524752251937,-0.005299240727811004,0.005050920885249344
1.629577,0.2610928331824404,0.10744622799391818,-0.008567455608567079,0.9986786897716736,0.050993617252181475,-0.004928266973849055,0.00402961289776223
1.696249,0.2732055454162897,0.11644766834260761,-0.008666925929866488,0.9986986746279114,0.050632165092629515,-0.004805292655480563,0.0037749592025760584
1.729585,0.28102787602713525,0.1239853031275395,-0.007816554059069987,0.9986871466934025,0.05093007502063779,-0.004339720831652048,0.00335817076484088
