input_index,qx,qy,qz,qw,angle_deg
226,0.000016126195,0.000011005076,-0.000030964451,0.999999999330,0.004194682
227,0.000006133009,0.000019178572,0.000018321795,0.999999999629,0.003119585
228,0.000002133345,0.000010473876,-0.000026371101,0.999999999595,0.003260705
229,0.000005802112,0.000014897558,0.000008822275,0.999999999833,0.002092463
230,0.000017368857,0.000011674023,-0.000005896794,0.999999999764,0.002491496
231,0.000023435572,0.000010395556,-0.000022272176,0.999999999423,0.003891634
232,0.000020507794,0.000016272408,0.000014286927,0.999999999555,0.003417591
233,0.000018924221,0.000006074374,-0.000018678714,0.999999999628,0.003125470
234,0.000013762783,0.000015767143,-0.000002882255,0.999999999777,0.002420906
235,0.000005850674,0.000011147944,0.000000264560,0.999999999921,0.001443021
236,0.000019289898,0.000014523932,-0.000007443847,0.999999999681,0.002895463
237,0.000006828823,0.000019988515,0.000004503834,0.999999999767,0.002474907
238,0.000014214392,0.000001427392,-0.000012600002,0.999999999819,0.002182801
239,0.000021600963,0.000008423049,-0.000001250022,0.999999999730,0.002660677
240,-0.000003872080,0.000008700089,-0.000012376572,0.999999999878,0.001789479
241,0.000018017434,0.000013502594,0.000000000753,0.999999999747,0.002580087
242,0.000009025184,0.000023652873,-0.000005309177,0.999999999665,0.002964135
243,0.000011702372,0.000016447299,-0.000011153934,0.999999999734,0.002642744
244,0.000019326832,0.000012933362,0.000002153287,0.999999999727,0.002676234
245,0.000003196111,0.000002512100,-0.000019400420,0.999999999804,0.002271406
246,0.000016784134,0.000011538615,0.000002667559,0.999999999789,0.002353909
247,0.000008438331,0.000002725740,0.000004879416,0.999999999949,0.001159833
248,0.000016582476,0.000013698571,-0.000014436403,0.999999999664,0.002968428
249,0.000024153752,0.000008027730,0.000009859161,0.999999999627,0.003127848
250,0.000008932248,0.000007384968,-0.000018262548,0.999999999766,0.002478580
251,0.000008516743,0.000010311619,-0.000003681534,0.999999999904,0.001589555
252,0.000009131949,0.000016057661,-0.000002426189,0.999999999826,0.002134996
253,0.000005625550,0.000015188253,-0.000000879550,0.999999999868,0.001858728
254,0.000016496922,0.000007416522,-0.000000342506,0.999999999836,0.002073032
255,0.000004227926,0.000009846338,-0.000004490796,0.999999999933,0.001331399
256,0.000015477858,0.000007975619,-0.000010249164,0.999999999796,0.002315260
257,0.000004472079,0.000022781480,-0.000005809341,0.999999999714,0.002742413
258,0.000016434016,0.000009601929,-0.000009879483,0.999999999770,0.002457389
259,0.000008515624,0.000010216672,-0.000005470730,0.999999999897,0.001647989
260,0.000009545514,0.000005860050,-0.000004668197,0.999999999926,0.001390525
261,0.000017905996,0.000008590009,-0.000010267815,0.999999999750,0.002561938
262,0.000015389979,0.000008862906,-0.000004871418,0.999999999830,0.002110269
263,0.000008955908,0.000016750948,0.000003850578,0.999999999812,0.002220918
264,0.000000290912,0.000013971219,-0.000024752882,0.999999999596,0.003257273
265,0.000018087555,0.000010294213,0.000004834683,0.999999999772,0.002448360
266,0.000014508186,0.000011376686,-0.000004846093,0.999999999818,0.002184468
267,0.000007771732,0.000008914536,-0.000009621882,0.999999999884,0.001747096
268,0.000012077782,0.000011882893,0.000009737069,0.999999999809,0.002239339
269,0.000017403516,0.000003846891,-0.000016521124,0.999999999705,0.002784901
270,0.000006802122,-0.000000086410,-0.000002283905,0.999999999974,0.000822290
271,0.000018630085,0.000011402944,0.000006095633,0.999999999743,0.002598637
272,0.000006698482,0.000007487854,-0.000028581688,0.999999999541,0.003471671
273,0.000007316544,0.000014100585,0.000013316146,0.999999999785,0.002375331
274,0.000013756830,0.000009248358,-0.000004919471,0.999999999851,0.001981419
275,0.000002631760,0.000011198886,-0.000014156098,0.999999999834,0.002090272
276,0.000011933524,0.000003234134,0.000011712042,0.999999999855,0.001951560
277,0.000006680073,0.000011457984,-0.000008902644,0.999999999872,0.001830475
278,0.000017504010,0.000005693939,0.000000245108,0.999999999831,0.002109454
279,0.000017512831,0.000015829298,0.000012517772,0.999999999643,0.003061891
280,0.000007201385,-0.000001790846,-0.000027724759,0.999999999588,0.003288856
281,0.000017379014,0.000013443491,0.000007261154,0.999999999732,0.002651704
282,0.000004880868,0.000009468541,0.000000034265,0.999999999943,0.001220695
283,0.000012685723,0.000007004489,-0.000017104483,0.999999999749,0.002568880
284,0.000016660034,0.000014906187,0.000010294047,0.999999999697,0.002820253
285,0.000010148872,0.000004190285,-0.000013123256,0.999999999854,0.001960748
286,0.000014593727,0.000008230571,-0.000011496546,0.999999999794,0.002328465
287,0.000009173789,0.000012653258,0.000003874207,0.999999999870,0.001845148
288,0.000021572336,0.000014090302,-0.000028981452,0.999999999248,0.004443770
289,0.000018404210,0.000012911553,0.000010382621,0.999999999693,0.002837667
290,0.000014278238,0.000010619191,0.000001993672,0.999999999840,0.002051829
291,0.000008044705,0.000008781698,-0.000018308882,0.999999999761,0.002502850
292,0.000013744622,0.000006201786,0.000001064419,0.999999999886,0.001732228
293,0.000009425077,0.000001329405,-0.000017585197,0.999999999800,0.002291369
294,0.000007600908,0.000008335067,0.000004698132,0.999999999925,0.001400268
295,0.000013036614,0.000004138346,-0.000004904443,0.999999999894,0.001665062
296,0.000017507828,0.000009149807,-0.000013841232,0.999999999709,0.002764063
297,0.000001984397,0.000013617283,-0.000005180906,0.999999999892,0.001684964
298,0.000017330481,0.000010750439,-0.000000517313,0.999999999792,0.002337738
299,0.000008586945,0.000010787201,-0.000001238252,0.999999999904,0.001586307
300,0.000020886992,0.000011508634,-0.000007487381,0.999999999688,0.002864275
301,0.000014877648,0.000013229402,0.000002463142,0.999999999799,0.002298778
302,0.000005912722,0.000011730383,-0.000016013014,0.999999999786,0.002373398
303,0.000018737210,0.000012343579,-0.000002921160,0.999999999744,0.002592861
304,0.000007470267,0.000007348649,-0.000000719926,0.999999999945,0.001203625
305,0.000002841832,0.000007521111,-0.000023621613,0.999999999689,0.002859338
306,0.000016346287,0.000019154413,0.000011324328,0.999999999619,0.003163916
307,0.000022825962,0.000009200177,-0.000011235642,0.999999999634,0.003100136
308,0.000003092144,0.000014271059,-0.000014327969,0.999999999791,0.002344273
309,0.000013093196,0.000012441396,0.000008786059,0.999999999798,0.002301593
310,0.000003094317,0.000010643940,-0.000022451030,0.999999999687,0.002869179
311,0.000018670442,0.000015220496,0.000006008269,0.999999999692,0.002844891
312,0.000019956326,0.000012908549,-0.000001515514,0.999999999716,0.002729066
313,-0.000002818079,0.000006322084,-0.000025793657,0.999999999643,0.003060309
314,0.000028068426,0.000007138334,0.000016669410,0.999999999442,0.003829247
315,0.000002784012,0.000006520343,-0.000030606373,0.999999999506,0.003600101
